# of Solutions,avg. Solution Length,Time (micro-seconds),Median Solution Length, Median Set Value,Sum of Set,Target Value,SpecificSolutionLength,SpecificSolutionMedian,Occurence
0,0.0000,242,0,341,0,0,0,0,
0,0.0000,263,0,509,0,0,0,0,
0,0.0000,249,0,513,0,0,0,0,
0,0.0000,252,0,383,0,0,0,0,
0,0.0000,250,0,478,0,0,0,0,
0,0.0000,463,0,656,0,0,0,0,
0,0.0000,282,0,315,0,0,12,315,
0,0.0000,211,0,457,0,0,12,457,
0,0.0000,77,0,710,0,0,12,479,
0,0.0000,200,0,311,0,0,12,249,
0,0.0000,32,0,669,0,0,12,544,
0,0.0000,150,0,446,0,0,13,455,
0,0.0000,297,0,352,0,0,13,502,
0,0.0000,692,0,301,0,0,13,395,
0,0.0000,303,0,328,0,0,13,328,
0,0.0000,896,0,569,0,0,0,0,
0,0.0000,277,0,358,0,0,13,379,
0,0.0000,1097,0,663,0,0,14,717,
0,0.0000,1484,0,360,0,0,14,123,
0,0.0000,706,0,583,0,0,14,283,
0,0.0000,37,0,679,0,0,14,366,
0,0.0000,551,0,548,0,0,14,398,
0,0.0000,858,0,426,0,0,14,269,
0,0.0000,162,0,656,0,0,15,586,
0,0.0000,71,0,488,0,0,15,301,
0,0.0000,413,0,482,0,0,15,482,
0,0.0000,146,0,585,0,0,15,516,
0,0.0000,424,0,365,0,0,15,306,
0,0.0000,760,0,481,0,0,15,223,
0,0.0000,728,0,473,0,0,16,319,
0,0.0000,224,0,405,0,0,16,340,
0,0.0000,2334,0,573,0,0,16,368,
0,0.0000,1053,0,268,0,0,16,448,
0,0.0000,90,0,658,0,0,16,526,
0,0.0000,551,0,567,0,0,16,587,
0,0.0000,1604,0,164,0,0,17,98,
0,0.0000,17854,0,706,0,0,0,0,
0,0.0000,511,0,408,0,0,17,312,
0,0.0000,5986,0,568,0,0,17,450,
0,0.0000,1079,0,414,0,0,17,479,
0,0.0000,302,0,478,0,0,17,478,
0,0.0000,197,0,549,0,0,18,489,
0,0.0000,1741,0,664,0,0,18,126,
0,0.0000,615,0,301,0,0,18,269,
0,0.0000,371,0,378,0,0,18,353,
0,0.0000,47,0,554,0,0,18,356,
0,0.0000,910,0,663,0,0,18,343,
0,0.0000,882,0,510,0,0,19,547,
0,0.0000,239,0,436,0,0,19,328,
0,0.0000,660,0,357,0,0,19,257,
0,0.0000,473,0,473,0,0,19,366,
0,0.0000,84,0,444,0,0,19,346,
0,0.0000,400,0,311,0,0,19,267,
0,0.0000,656,0,566,0,0,20,363,
0,0.0000,249,0,635,0,0,20,292,
0,0.0000,257,0,568,0,0,20,327,
0,0.0000,345,0,498,0,0,20,370,
0,0.0000,522,0,567,0,0,20,437,
0,0.0000,549,0,688,0,0,20,209,
0,0.0000,339,0,556,0,0,21,383,
0,0.0000,999,0,488,0,0,21,303,
0,0.0000,374,0,388,0,0,21,293,
0,0.0000,8,0,893,0,0,0,0,
0,0.0000,14,0,353,0,0,0,0,
0,0.0000,14,0,375,0,0,0,0,
0,0.0000,16,0,372,0,0,0,0,
0,0.0000,17,0,144,0,0,0,0,
0,0.0000,11,0,500,0,0,0,0,
0,0.0000,8,0,555,0,0,0,0,
0,0.0000,33,0,694,0,0,0,0,
0,0.0000,32,0,678,0,0,0,0,
0,0.0000,32,0,845,0,0,0,0,
0,0.0000,31,0,645,0,0,0,0,
0,0.0000,32,0,365,0,0,0,0,
0,0.0000,31,0,488,0,0,0,0,
0,0.0000,52,0,236,0,0,0,0,
0,0.0000,21,0,332,0,0,0,0,
0,0.0000,37,0,686,0,0,0,0,
0,0.0000,37,0,512,0,0,0,0,
0,0.0000,37,0,422,0,0,0,0,
0,0.0000,37,0,369,0,0,0,0,
0,0.0000,50,0,500,0,0,0,0,
0,0.0000,60,0,274,0,0,0,0,
0,0.0000,55,0,620,0,0,0,0,
0,0.0000,36,0,413,0,0,8,462,
0,0.0000,64,0,598,0,0,0,0,
0,0.0000,64,0,468,0,0,0,0,
0,0.0000,89,0,195,0,0,0,0,
0,0.0000,89,0,348,0,0,0,0,
0,0.0000,90,0,435,0,0,0,0,
0,0.0000,68,0,394,0,0,0,0,
0,0.0000,89,0,286,0,0,0,0,
0,0.0000,89,0,528,0,0,0,0,
0,0.0000,133,0,304,0,0,0,0,
0,0.0000,129,0,728,0,0,0,0,
0,0.0000,128,0,733,0,0,0,0,
0,0.0000,149,0,577,0,0,0,0,
0,0.0000,176,0,409,0,0,0,0,
0,0.0000,175,0,542,0,0,0,0,
0,0.0000,303,0,407,0,0,0,0,
0,0.0000,225,0,341,0,0,11,319,
0,0.0000,241,0,509,0,0,0,0,
0,0.0000,871,0,513,0,0,0,0,
0,0.0000,53,0,383,0,0,11,383,
0,0.0000,164,0,478,0,0,11,473,
0,0.0000,457,0,656,0,0,0,0,
0,0.0000,525,0,315,0,0,0,0,
0,0.0000,123,0,457,0,0,12,367,
0,0.0000,494,0,710,0,0,0,0,
0,0.0000,441,0,311,0,0,12,247,
0,0.0000,483,0,669,0,0,0,0,
0,0.0000,232,0,446,0,0,13,265,
0,0.0000,894,0,352,0,0,13,268,
0,0.0000,104,0,301,0,0,13,270,
0,0.0000,382,0,328,0,0,13,225,
0,0.0000,1285,0,569,0,0,0,0,
0,0.0000,367,0,358,0,0,13,358,
0,0.0000,1839,0,663,0,0,0,0,
0,0.0000,1904,0,360,0,0,0,0,
0,0.0000,400,0,583,0,0,14,266,
0,0.0000,74,0,679,0,0,14,382,
0,0.0000,115,0,548,0,0,14,398,
0,0.0000,413,0,426,0,0,14,269,
0,0.0000,944,0,656,0,0,15,757,
0,0.0000,165,0,488,0,0,15,488,
0,0.0000,180,0,482,0,0,15,372,
0,0.0000,688,0,585,0,0,15,408,
0,0.0000,426,0,365,0,0,15,325,
0,0.0000,658,0,481,0,0,15,296,
0,0.0000,90,0,473,0,0,16,319,
0,0.0000,263,0,405,0,0,16,340,
0,0.0000,916,0,573,0,0,16,337,
0,0.0000,566,0,268,0,0,16,241,
0,0.0000,7677,0,658,0,0,0,0,
0,0.0000,300,0,567,0,0,16,567,
0,0.0000,2372,0,164,0,0,17,108,
0,0.0000,3060,0,706,0,0,17,367,
0,0.0000,297,0,408,0,0,17,207,
0,0.0000,345,0,568,0,0,17,568,
0,0.0000,426,0,414,0,0,17,211,
0,0.0000,1600,0,478,0,0,17,317,
0,0.0000,365,0,549,0,0,18,341,
0,0.0000,207,0,664,0,0,18,282,
0,0.0000,729,0,301,0,0,18,267,
0,0.0000,1804,0,378,0,0,18,344,
0,0.0000,127,0,554,0,0,18,378,
0,0.0000,976,0,663,0,0,18,474,
0,0.0000,411,0,510,0,0,19,317,
0,0.0000,242,0,436,0,0,19,264,
0,0.0000,1569,0,357,0,0,19,264,
0,0.0000,98,0,473,0,0,19,366,
0,0.0000,171,0,444,0,0,19,346,
0,0.0000,344,0,311,0,0,19,287,
0,0.0000,743,0,566,0,0,20,363,
0,0.0000,931,0,635,0,0,20,467,
0,0.0000,169,0,568,0,0,20,494,
0,0.0000,312,0,498,0,0,20,370,
0,0.0000,248,0,567,0,0,20,241,
0,0.0000,1204,0,688,0,0,20,542,
0,0.0000,614,0,556,0,0,21,518,
0,0.0000,215,0,488,0,0,21,303,
0,0.0000,510,0,388,0,0,21,240,
0,0.0000,7,0,893,0,0,0,0,
0,0.0000,19,0,353,0,0,0,0,
0,0.0000,9,0,375,0,0,0,0,
0,0.0000,8,0,372,0,0,0,0,
0,0.0000,9,0,144,0,0,0,0,
0,0.0000,19,0,500,0,0,0,0,
0,0.0000,27,0,555,0,0,0,0,
0,0.0000,17,0,694,0,0,0,0,
0,0.0000,48,0,678,0,0,0,0,
0,0.0000,14,0,845,0,0,0,0,
0,0.0000,13,0,645,0,0,0,0,
0,0.0000,13,0,365,0,0,0,0,
0,0.0000,65,0,488,0,0,0,0,
0,0.0000,55,0,236,0,0,0,0,
0,0.0000,32,0,332,0,0,7,416,
0,0.0000,32,0,686,0,0,0,0,
0,0.0000,37,0,512,0,0,0,0,
0,0.0000,18,0,422,0,0,0,0,
0,0.0000,39,0,369,0,0,0,0,
0,0.0000,43,0,500,0,0,0,0,
0,0.0000,45,0,274,0,0,0,0,
0,0.0000,44,0,620,0,0,0,0,
0,0.0000,50,0,413,0,0,0,0,
0,0.0000,59,0,598,0,0,0,0,
0,0.0000,45,0,468,0,0,0,0,
0,0.0000,98,0,195,0,0,0,0,
0,0.0000,84,0,348,0,0,0,0,
0,0.0000,83,0,435,0,0,0,0,
0,0.0000,42,0,394,0,0,9,803,
0,0.0000,84,0,286,0,0,0,0,
0,0.0000,89,0,528,0,0,0,0,
0,0.0000,52,0,304,0,0,10,470,
0,0.0000,142,0,728,0,0,0,0,
0,0.0000,111,0,733,0,0,0,0,
0,0.0000,83,0,577,0,0,10,514,
0,0.0000,179,0,409,0,0,0,0,
0,0.0000,122,0,542,0,0,0,0,
0,0.0000,249,0,407,0,0,0,0,
0,0.0000,333,0,341,0,0,0,0,
0,0.0000,59,0,509,0,0,11,448,
0,0.0000,107,0,513,0,0,11,420,
0,0.0000,271,0,383,0,0,0,0,
0,0.0000,293,0,478,0,0,0,0,
0,0.0000,366,0,656,0,0,12,216,
0,0.0000,190,0,315,0,0,12,315,
0,0.0000,167,0,457,0,0,12,508,
0,0.0000,51,0,710,0,0,12,503,
0,0.0000,196,0,311,0,0,12,247,
0,0.0000,494,0,669,0,0,0,0,
0,0.0000,451,0,446,0,0,13,169,
0,0.0000,101,0,352,0,0,13,268,
0,0.0000,896,0,301,0,0,0,0,
0,0.0000,1400,0,328,0,0,13,393,
0,0.0000,264,0,569,0,0,13,390,
0,0.0000,384,0,358,0,0,13,343,
0,0.0000,161,0,663,0,0,14,459,
0,0.0000,876,0,360,0,0,14,255,
0,0.0000,65,0,583,0,0,14,483,
0,0.0000,1825,0,679,0,0,0,0,
0,0.0000,48,0,548,0,0,14,398,
0,0.0000,725,0,426,0,0,14,269,
0,0.0000,412,0,656,0,0,15,610,
0,0.0000,1225,0,488,0,0,15,515,
0,0.0000,485,0,482,0,0,15,236,
0,0.0000,4026,0,585,0,0,0,0,
0,0.0000,4050,0,365,0,0,0,0,
0,0.0000,314,0,481,0,0,15,361,
0,0.0000,1722,0,473,0,0,16,351,
0,0.0000,517,0,405,0,0,16,480,
0,0.0000,50,0,573,0,0,16,337,
0,0.0000,330,0,268,0,0,16,241,
0,0.0000,131,0,658,0,0,16,294,
0,0.0000,140,0,567,0,0,16,324,
0,0.0000,1364,0,164,0,0,17,98,
0,0.0000,17032,0,706,0,0,0,0,
0,0.0000,761,0,408,0,0,17,312,
0,0.0000,153,0,568,0,0,17,466,
0,0.0000,1008,0,414,0,0,17,310,
0,0.0000,844,0,478,0,0,17,523,
0,0.0000,663,0,549,0,0,18,389,
0,0.0000,642,0,664,0,0,18,563,
0,0.0000,707,0,301,0,0,18,267,
0,0.0000,2196,0,378,0,0,18,278,
0,0.0000,2843,0,554,0,0,18,482,
0,0.0000,137,0,663,0,0,18,474,
0,0.0000,1223,0,510,0,0,19,317,
0,0.0000,693,0,436,0,0,19,328,
0,0.0000,871,0,357,0,0,19,257,
0,0.0000,115,0,473,0,0,19,321,
0,0.0000,160,0,444,0,0,19,375,
0,0.0000,1108,0,311,0,0,19,368,
0,0.0000,362,0,566,0,0,20,460,
0,0.0000,342,0,635,0,0,20,467,
0,0.0000,149,0,568,0,0,20,327,
0,0.0000,259,0,498,0,0,20,370,
0,0.0000,685,0,567,0,0,20,360,
0,0.0000,448,0,688,0,0,20,209,
0,0.0000,921,0,556,0,0,21,383,
0,0.0000,220,0,488,0,0,21,200,
0,0.0000,835,0,388,0,0,21,293,
0,0.0000,7,0,893,0,0,0,0,
0,0.0000,9,0,353,0,0,0,0,
0,0.0000,8,0,375,0,0,0,0,
0,0.0000,13,0,372,0,0,0,0,
0,0.0000,13,0,144,0,0,0,0,
0,0.0000,20,0,500,0,0,0,0,
0,0.0000,12,0,555,0,0,0,0,
0,0.0000,31,0,694,0,0,0,0,
0,0.0000,11,0,678,0,0,0,0,
0,0.0000,14,0,845,0,0,0,0,
0,0.0000,32,0,645,0,0,0,0,
0,0.0000,9,0,365,0,0,0,0,
0,0.0000,9,0,488,0,0,0,0,
0,0.0000,37,0,236,0,0,0,0,
0,0.0000,38,0,332,0,0,0,0,
0,0.0000,16,0,686,0,0,0,0,
0,0.0000,37,0,512,0,0,0,0,
0,0.0000,37,0,422,0,0,0,0,
0,0.0000,37,0,369,0,0,0,0,
0,0.0000,65,0,500,0,0,0,0,
0,0.0000,47,0,274,0,0,0,0,
0,0.0000,44,0,620,0,0,0,0,
0,0.0000,49,0,413,0,0,0,0,
0,0.0000,49,0,598,0,0,0,0,
0,0.0000,50,0,468,0,0,0,0,
0,0.0000,91,0,195,0,0,0,0,
0,0.0000,90,0,348,0,0,0,0,
0,0.0000,88,0,435,0,0,0,0,
0,0.0000,53,0,394,0,0,0,0,
0,0.0000,57,0,286,0,0,9,286,
0,0.0000,96,0,528,0,0,0,0,
0,0.0000,128,0,304,0,0,0,0,
0,0.0000,154,0,728,0,0,0,0,
0,0.0000,155,0,733,0,0,0,0,
0,0.0000,45,0,577,0,0,10,514,
0,0.0000,139,0,409,0,0,0,0,
0,0.0000,163,0,542,0,0,0,0,
0,0.0000,84,0,407,0,0,11,809,
0,0.0000,238,0,341,0,0,0,0,
0,0.0000,58,0,509,0,0,11,448,
0,0.0000,114,0,513,0,0,11,472,
0,0.0000,256,0,383,0,0,0,0,
0,0.0000,286,0,478,0,0,0,0,
0,0.0000,207,0,656,0,0,12,216,
0,0.0000,351,0,315,0,0,12,315,
0,0.0000,183,0,457,0,0,12,367,
0,0.0000,486,0,710,0,0,0,0,
0,0.0000,426,0,311,0,0,12,249,
0,0.0000,100,0,669,0,0,12,544,
0,0.0000,927,0,446,0,0,13,169,
0,0.0000,995,0,352,0,0,0,0,
0,0.0000,879,0,301,0,0,13,270,
0,0.0000,781,0,328,0,0,13,328,
0,0.0000,1060,0,569,0,0,0,0,
0,0.0000,43,0,358,0,0,13,343,
0,0.0000,525,0,663,0,0,14,459,
0,0.0000,259,0,360,0,0,14,255,
0,0.0000,284,0,583,0,0,14,263,
0,0.0000,1910,0,679,0,0,0,0,
0,0.0000,1147,0,548,0,0,14,398,
0,0.0000,345,0,426,0,0,14,269,
0,0.0000,204,0,656,0,0,15,656,
0,0.0000,1759,0,488,0,0,15,693,
0,0.0000,165,0,482,0,0,15,341,
0,0.0000,93,0,585,0,0,15,516,
0,0.0000,361,0,365,0,0,15,306,
0,0.0000,876,0,481,0,0,15,223,
0,0.0000,542,0,473,0,0,16,656,
0,0.0000,9149,0,405,0,0,0,0,
0,0.0000,247,0,573,0,0,16,510,
0,0.0000,1687,0,268,0,0,16,448,
0,0.0000,104,0,658,0,0,16,526,
0,0.0000,4357,0,567,0,0,16,418,
0,0.0000,1750,0,164,0,0,17,164,
0,0.0000,16436,0,706,0,0,0,0,
0,0.0000,675,0,408,0,0,17,283,
0,0.0000,312,0,568,0,0,17,568,
0,0.0000,646,0,414,0,0,17,211,
0,0.0000,423,0,478,0,0,17,317,
0,0.0000,252,0,549,0,0,18,271,
0,0.0000,1729,0,664,0,0,18,657,
0,0.0000,715,0,301,0,0,18,269,
0,0.0000,3233,0,378,0,0,18,378,
0,0.0000,1349,0,554,0,0,18,554,
0,0.0000,319,0,663,0,0,18,343,
0,0.0000,213,0,510,0,0,19,408,
0,0.0000,329,0,436,0,0,19,365,
0,0.0000,1294,0,357,0,0,19,264,
0,0.0000,272,0,473,0,0,19,473,
0,0.0000,1338,0,444,0,0,19,291,
0,0.0000,641,0,311,0,0,19,267,
0,0.0000,276,0,566,0,0,20,363,
0,0.0000,512,0,635,0,0,20,215,
0,0.0000,113,0,568,0,0,20,385,
0,0.0000,403,0,498,0,0,20,370,
0,0.0000,625,0,567,0,0,20,360,
0,0.0000,835,0,688,0,0,20,209,
0,0.0000,1219,0,556,0,0,21,381,
0,0.0000,1221,0,488,0,0,21,371,
0,0.0000,1054,0,388,0,0,21,293,
0,0.0000,7,0,893,0,0,0,0,
0,0.0000,8,0,353,0,0,0,0,
0,0.0000,9,0,375,0,0,0,0,
0,0.0000,11,0,372,0,0,0,0,
0,0.0000,9,0,144,0,0,0,0,
0,0.0000,8,0,500,0,0,0,0,
0,0.0000,8,0,555,0,0,0,0,
0,0.0000,32,0,694,0,0,0,0,
0,0.0000,25,0,678,0,0,0,0,
0,0.0000,10,0,845,0,0,0,0,
0,0.0000,10,0,645,0,0,0,0,
0,0.0000,10,0,365,0,0,0,0,
0,0.0000,24,0,488,0,0,0,0,
0,0.0000,16,0,236,0,0,0,0,
0,0.0000,16,0,332,0,0,0,0,
0,0.0000,16,0,686,0,0,0,0,
0,0.0000,16,0,512,0,0,0,0,
0,0.0000,15,0,422,0,0,0,0,
0,0.0000,15,0,369,0,0,0,0,
0,0.0000,28,0,500,0,0,0,0,
0,0.0000,28,0,274,0,0,0,0,
0,0.0000,28,0,620,0,0,0,0,
0,0.0000,50,0,413,0,0,0,0,
0,0.0000,41,0,598,0,0,0,0,
0,0.0000,54,0,468,0,0,0,0,
0,0.0000,115,0,195,0,0,0,0,
0,0.0000,71,0,348,0,0,0,0,
0,0.0000,54,0,435,0,0,0,0,
0,0.0000,69,0,394,0,0,0,0,
0,0.0000,70,0,286,0,0,0,0,
0,0.0000,72,0,528,0,0,0,0,
0,0.0000,134,0,304,0,0,0,0,
0,0.0000,105,0,728,0,0,0,0,
0,0.0000,119,0,733,0,0,0,0,
0,0.0000,124,0,577,0,0,0,0,
0,0.0000,83,0,409,0,0,10,340,
0,0.0000,154,0,542,0,0,0,0,
0,0.0000,258,0,407,0,0,0,0,
0,0.0000,46,0,341,0,0,11,319,
0,0.0000,253,0,509,0,0,0,0,
0,0.0000,199,0,513,0,0,11,420,
0,0.0000,261,0,383,0,0,0,0,
0,0.0000,286,0,478,0,0,0,0,
0,0.0000,88,0,656,0,0,12,656,
0,0.0000,263,0,315,0,0,12,236,
0,0.0000,412,0,457,0,0,12,508,
0,0.0000,580,0,710,0,0,0,0,
0,0.0000,174,0,311,0,0,12,247,
0,0.0000,504,0,669,0,0,0,0,
0,0.0000,258,0,446,0,0,13,242,
0,0.0000,954,0,352,0,0,0,0,
0,0.0000,416,0,301,0,0,13,301,
0,0.0000,1064,0,328,0,0,13,393,
0,0.0000,1201,0,569,0,0,0,0,
0,0.0000,223,0,358,0,0,13,343,
0,0.0000,148,0,663,0,0,14,459,
0,0.0000,310,0,360,0,0,14,616,
0,0.0000,1589,0,583,0,0,14,483,
0,0.0000,43,0,679,0,0,14,589,
0,0.0000,394,0,548,0,0,14,435,
0,0.0000,182,0,426,0,0,14,269,
0,0.0000,410,0,656,0,0,15,404,
0,0.0000,768,0,488,0,0,15,409,
0,0.0000,809,0,482,0,0,15,372,
0,0.0000,72,0,585,0,0,15,516,
0,0.0000,83,0,365,0,0,15,365,
0,0.0000,71,0,481,0,0,15,481,
0,0.0000,157,0,473,0,0,16,319,
0,0.0000,348,0,405,0,0,16,340,
0,0.0000,2878,0,573,0,0,16,573,
0,0.0000,1123,0,268,0,0,16,611,
0,0.0000,154,0,658,0,0,16,551,
0,0.0000,296,0,567,0,0,16,324,
0,0.0000,1360,0,164,0,0,17,164,
0,0.0000,17093,0,706,0,0,0,0,
0,0.0000,743,0,408,0,0,17,408,
0,0.0000,122,0,568,0,0,17,466,
0,0.0000,937,0,414,0,0,17,135,
0,0.0000,187,0,478,0,0,17,361,
0,0.0000,56,0,549,0,0,18,338,
0,0.0000,66,0,664,0,0,18,282,
0,0.0000,565,0,301,0,0,18,269,
0,0.0000,666,0,378,0,0,18,353,
0,0.0000,290,0,554,0,0,18,477,
0,0.0000,2880,0,663,0,0,18,343,
0,0.0000,566,0,510,0,0,19,424,
0,0.0000,700,0,436,0,0,19,374,
0,0.0000,1028,0,357,0,0,19,166,
0,0.0000,528,0,473,0,0,19,473,
0,0.0000,202,0,444,0,0,19,375,
0,0.0000,1121,0,311,0,0,19,207,
0,0.0000,853,0,566,0,0,20,363,
0,0.0000,299,0,635,0,0,20,354,
0,0.0000,538,0,568,0,0,20,327,
0,0.0000,754,0,498,0,0,20,370,
0,0.0000,396,0,567,0,0,20,360,
0,0.0000,3012,0,688,0,0,20,522,
0,0.0000,474,0,556,0,0,21,456,
0,0.0000,363,0,488,0,0,21,427,
0,0.0000,1331,0,388,0,0,21,240,
0,0.0000,7,0,893,0,0,0,0,
0,0.0000,11,0,353,0,0,0,0,
0,0.0000,8,0,375,0,0,0,0,
0,0.0000,7,0,372,0,0,0,0,
0,0.0000,35,0,144,0,0,0,0,
0,0.0000,7,0,500,0,0,0,0,
0,0.0000,7,0,555,0,0,0,0,
0,0.0000,37,0,694,0,0,0,0,
0,0.0000,36,0,678,0,0,0,0,
0,0.0000,37,0,845,0,0,0,0,
0,0.0000,37,0,645,0,0,0,0,
0,0.0000,35,0,365,0,0,0,0,
0,0.0000,37,0,488,0,0,0,0,
0,0.0000,42,0,236,0,0,0,0,
0,0.0000,42,0,332,0,0,0,0,
0,0.0000,41,0,686,0,0,0,0,
0,0.0000,22,0,512,0,0,0,0,
0,0.0000,23,0,422,0,0,0,0,
0,0.0000,49,0,369,0,0,0,0,
0,0.0000,13,0,500,0,0,8,500,
0,0.0000,45,0,274,0,0,0,0,
0,0.0000,44,0,620,0,0,0,0,
0,0.0000,43,0,413,0,0,0,0,
0,0.0000,53,0,598,0,0,0,0,
0,0.0000,67,0,468,0,0,0,0,
0,0.0000,93,0,195,0,0,0,0,
0,0.0000,79,0,348,0,0,0,0,
0,0.0000,92,0,435,0,0,0,0,
0,0.0000,48,0,394,0,0,9,355,
0,0.0000,89,0,286,0,0,0,0,
0,0.0000,92,0,528,0,0,0,0,
0,0.0000,154,0,304,0,0,0,0,
0,0.0000,157,0,728,0,0,0,0,
0,0.0000,130,0,733,0,0,0,0,
0,0.0000,107,0,577,0,0,0,0,
0,0.0000,145,0,409,0,0,0,0,
0,0.0000,158,0,542,0,0,0,0,
0,0.0000,46,0,407,0,0,11,292,
0,0.0000,94,0,341,0,0,11,341,
0,0.0000,263,0,509,0,0,0,0,
0,0.0000,47,0,513,0,0,11,472,
0,0.0000,262,0,383,0,0,0,0,
0,0.0000,284,0,478,0,0,0,0,
0,0.0000,478,0,656,0,0,0,0,
0,0.0000,550,0,315,0,0,0,0,
0,0.0000,431,0,457,0,0,12,367,
0,0.0000,532,0,710,0,0,0,0,
0,0.0000,471,0,311,0,0,12,247,
0,0.0000,599,0,669,0,0,0,0,
0,0.0000,995,0,446,0,0,0,0,
0,0.0000,1213,0,352,0,0,0,0,
0,0.0000,989,0,301,0,0,0,0,
0,0.0000,566,0,328,0,0,13,486,
0,0.0000,120,0,569,0,0,13,517,
0,0.0000,206,0,358,0,0,13,324,
0,0.0000,263,0,663,0,0,14,717,
0,0.0000,370,0,360,0,0,14,138,
0,0.0000,632,0,583,0,0,14,283,
0,0.0000,1599,0,679,0,0,14,366,
0,0.0000,307,0,548,0,0,14,548,
0,0.0000,368,0,426,0,0,14,426,
0,0.0000,39,0,656,0,0,15,586,
0,0.0000,531,0,488,0,0,15,295,
0,0.0000,404,0,482,0,0,15,341,
0,0.0000,158,0,585,0,0,15,516,
0,0.0000,963,0,365,0,0,15,365,
0,0.0000,332,0,481,0,0,15,481,
0,0.0000,802,0,473,0,0,16,319,
0,0.0000,344,0,405,0,0,16,335,
0,0.0000,175,0,573,0,0,16,510,
0,0.0000,584,0,268,0,0,16,448,
0,0.0000,201,0,658,0,0,16,442,
0,0.0000,495,0,567,0,0,16,330,
0,0.0000,1416,0,164,0,0,17,426,
0,0.0000,16948,0,706,0,0,0,0,
0,0.0000,853,0,408,0,0,17,312,
0,0.0000,889,0,568,0,0,17,447,
0,0.0000,719,0,414,0,0,17,414,
0,0.0000,784,0,478,0,0,17,195,
0,0.0000,257,0,549,0,0,18,271,
0,0.0000,661,0,664,0,0,18,593,
0,0.0000,806,0,301,0,0,18,267,
0,0.0000,516,0,378,0,0,18,468,
0,0.0000,357,0,554,0,0,18,482,
0,0.0000,3676,0,663,0,0,18,768,
0,0.0000,1850,0,510,0,0,19,562,
0,0.0000,447,0,436,0,0,19,328,
0,0.0000,458,0,357,0,0,19,317,
0,0.0000,79,0,473,0,0,19,321,
0,0.0000,155,0,444,0,0,19,375,
0,0.0000,682,0,311,0,0,19,267,
0,0.0000,983,0,566,0,0,20,363,
0,0.0000,1328,0,635,0,0,20,467,
0,0.0000,354,0,568,0,0,20,494,
0,0.0000,219,0,498,0,0,20,348,
0,0.0000,364,0,567,0,0,20,319,
0,0.0000,397,0,688,0,0,20,534,
0,0.0000,286,0,556,0,0,21,518,
0,0.0000,321,0,488,0,0,21,303,
0,0.0000,676,0,388,0,0,21,240,
0,0.0000,7,0,893,0,0,0,0,
0,0.0000,8,0,353,0,0,0,0,
0,0.0000,22,0,375,0,0,0,0,
0,0.0000,10,0,372,0,0,0,0,
0,0.0000,15,0,144,0,0,0,0,
0,0.0000,28,0,500,0,0,0,0,
0,0.0000,15,0,555,0,0,0,0,
0,0.0000,12,0,694,0,0,0,0,
0,0.0000,11,0,678,0,0,0,0,
0,0.0000,11,0,845,0,0,0,0,
0,0.0000,10,0,645,0,0,0,0,
0,0.0000,24,0,365,0,0,0,0,
0,0.0000,9,0,488,0,0,0,0,
0,0.0000,16,0,236,0,0,0,0,
0,0.0000,16,0,332,0,0,0,0,
0,0.0000,31,0,686,0,0,0,0,
0,0.0000,15,0,512,0,0,0,0,
0,0.0000,37,0,422,0,0,0,0,
0,0.0000,38,0,369,0,0,0,0,
0,0.0000,50,0,500,0,0,0,0,
0,0.0000,50,0,274,0,0,0,0,
0,0.0000,43,0,620,0,0,0,0,
0,0.0000,50,0,413,0,0,0,0,
0,0.0000,49,0,598,0,0,0,0,
0,0.0000,63,0,468,0,0,0,0,
0,0.0000,80,0,195,0,0,9,166,
0,0.0000,88,0,348,0,0,0,0,
0,0.0000,74,0,435,0,0,0,0,
0,0.0000,80,0,394,0,0,0,0,
0,0.0000,88,0,286,0,0,0,0,
0,0.0000,76,0,528,0,0,0,0,
0,0.0000,155,0,304,0,0,0,0,
0,0.0000,126,0,728,0,0,0,0,
0,0.0000,154,0,733,0,0,0,0,
0,0.0000,141,0,577,0,0,0,0,
0,0.0000,56,0,409,0,0,10,409,
0,0.0000,123,0,542,0,0,0,0,
0,0.0000,317,0,407,0,0,0,0,
0,0.0000,274,0,341,0,0,0,0,
0,0.0000,318,0,509,0,0,0,0,
0,0.0000,276,0,513,0,0,0,0,
0,0.0000,270,0,383,0,0,0,0,
0,0.0000,266,0,478,0,0,0,0,
0,0.0000,66,0,656,0,0,12,656,
0,0.0000,196,0,315,0,0,12,315,
0,0.0000,433,0,457,0,0,12,508,
0,0.0000,497,0,710,0,0,0,0,
0,0.0000,215,0,311,0,0,12,249,
0,0.0000,83,0,669,0,0,12,261,
0,0.0000,897,0,446,0,0,0,0,
0,0.0000,892,0,352,0,0,0,0,
0,0.0000,210,0,301,0,0,13,201,
0,0.0000,650,0,328,0,0,13,393,
0,0.0000,190,0,569,0,0,13,414,
0,0.0000,198,0,358,0,0,13,324,
0,0.0000,2229,0,663,0,0,0,0,
0,0.0000,1183,0,360,0,0,14,138,
0,0.0000,1811,0,583,0,0,0,0,
0,0.0000,1821,0,679,0,0,0,0,
0,0.0000,199,0,548,0,0,14,398,
0,0.0000,866,0,426,0,0,14,269,
0,0.0000,4682,0,656,0,0,15,199,
0,0.0000,333,0,488,0,0,15,648,
0,0.0000,197,0,482,0,0,15,482,
0,0.0000,1155,0,585,0,0,15,516,
0,0.0000,807,0,365,0,0,15,282,
0,0.0000,255,0,481,0,0,15,481,
